['Everything Bagel Seasoning'],"['Black and white sesame seeds, poppy seeds, salt, onion, and garlic - our everything bagel seasoning really does have everything. Despite having “bagel” in the title, this savory spice blend adds extra punch and crunch to any dish. Our everyday bagel seasoning is non-GMO and preservative-free. Sure, sprinkle a bit onto a bagel-and-schmear (it’s delish), or go rogue - fold a tablespoon into a savory shortbread recipe or fold into softened butter to make everything bagel butter that can then blanket a baguette, a baked sweet potato, or popcorn.', 'What’s in it: Sesame seeds, salt, dehydrated onion, dehydrated garlic, black sesame seeds, poppy seeds.', 'What’s not in it: Preservatives, GMOs, additives, and fillers.', 'It’s all good: This product is preservative-free and non-GMO.']","['', '$4.25', '$9.00', '$4.00', '$4.00', '$4.00']","['', '4.9 star rating\n14 Reviews']"
['Cayenne Pepper'],"['Kick your next meal up a notch with our premium, organic cayenne pepper. Rich in capsaicin, a well-known anti-inflammatory, this fiery red spice is good for both your health and your taste buds. Add it to soups, stews, vegetable dishes or anywhere you want to add heat and flavor. We especially love a dash of organic cayenne pepper in our favorite cocktails, spicy Bloody Marys and our own hot cocoa spiked with rum.', 'What’s in it: organic cayenne pepper.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of China, India and the USA.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '5.0 star rating\n1 Review']"
['Paprika'],"['Our gourmet, organic paprika is a sweet, mild spice made from the capsicum annum or bell pepper plant. We carefully source it from the finest growers and pack it in clear glass jars to ensure its lasting quality. Smooth and flavorful, our organic paprika spice is an excellent addition to everything from deviled eggs to vegetable soup and roasted chicken.', 'What’s in it: organic paprika.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of China, Israel, Peru, Spain and the USA.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '4.8 star rating\n5 Reviews']"
['Italian Seasoning'],"[""Our organic Italian seasoning brings authentic, zesty flavor to your favorite dishes. Made with organic basil, oregano, rosemary, garlic and mushrooms, it's a healthy spice blend that adds depth to everything from chicken and fish to pasta, pizza, salads and vegetables. Carefully sourced from the finest growers in the United States, we pack our organic Italian seasoning in clear glass jars for maximum quality and freshness."", 'What’s in it: organic basil, organic oregano, organic rosemary, organic garlic, organic mushrooms.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of the USA.']","['', '$4.00', '$4.00', '$4.00', '$4.25', '$4.00']","['', '4.7 star rating\n6 Reviews']"
['Ground Cumin'],"['Warm, earthy and full of flavor, our pure, organic ground cumin is an essential ingredient in dishes from around the world. This rich, hearty spice adds depth and complexity to everything from chili to couscous to chicken vindaloo. A member of the parsley family, our ground cumin is sourced from the finest growers and is additive and preservative-free.', 'What’s in it: organic ground cumin.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of India and Turkey.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '4.8 star rating\n8 Reviews']"
['Dried Basil'],"['Sweet and herbaceous, our organic dried basil is a classic addition to Italian dishes such as pizza, pasta and marinara sauce. A member of the mint family, it’s carefully sourced to preserve its warm, mild flavor. Dried basil has many culinary uses, but we especially enjoy it mixed into salad dressings and condiments. Add a spoonful of dried basil to our mayonnaise, along with fresh lemon juice and minced garlic for a sweet and spicy sandwich spread or dip.', 'What’s in it: organic dried basil.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of Egypt and the USA.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '5.0 star rating\n2 Reviews']"
['Garlic Powder'],"[""Our gourmet, organic garlic powder is a zesty addition to any meal. Sharp, fragrant and full of flavor, it's an indispensable spice for cooking in almost any style. Use 1/4 teaspoon garlic powder for every clove of fresh garlic in stews, salads, stir-fries, sauces and marinades."", 'What’s in it: organic garlic powder.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of China, Egypt and Mexico.']","['', '$4.00', '$4.25', '$4.00', '$4.00', '$4.00']","['', '4.9 star rating\n12 Reviews']"
['Crushed Red Pepper Flakes'],"[""Our 100% pure, organic crushed red pepper flakes add a burst of heat and bright color to nearly any dish. Made from a blend of spicy red chiles, it's a go-to seasoning for pizza, pasta and many other Italian dishes. We're especially fond of it on avocado toast, scrambled eggs and hummus. Packed in a sealed glass jar for freshness, our crushed red pepper flakes are carefully sourced for the finest quality and contain no additives or preservatives."", 'What’s in it: organic crushed red chile flakes.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of India and the USA.']","['', '$4.00', '$4.00', '$4.25', '$4.00', '$4.00']","['', '4.8 star rating\n8 Reviews']"
['Oregano'],"['Our 100% pure, organic oregano adds classic, robust flavor to nearly any dish. Sourced from the finest growers, it’s made without preservatives or genetically modified ingredients. Oregano is known for its fragrant aroma and mild, sweet-bitter taste. We especially like it sprinkled over scrambled eggs and avocado toast.', 'What’s in it: organic oregano.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of Peru, Turkey, Egypt and the Netherlands.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '4.8 star rating\n10 Reviews']"
['Turmeric Powder'],"['Our bright, bold organic turmeric powder enhances your cooking with distinctive, earthy flavor. Packed with anti-inflammatory properties, turmeric is a nourishing spice, especially when added to healthy fats, such as olive oil, and black pepper. Use it on curries, chicken, pickles, relishes, lentils and rice pilaf. We also like to make golden turmeric lattes with warm coconut milk, a dash of pumpkin pie spice and vanilla extract.', 'What’s in it: organic turmeric powder.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of India, Indonesia and Sri Lanka.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.00']","['', '5.0 star rating\n6 Reviews']"
['Ground Cinnamon'],"['Our premium, organic ground cinnamon lends warm, rich flavor and aroma to both sweet and savory dishes. Try this earthy, mahogany-colored spice in everything from homemade granola to apple pie to Indian lentil stew. Carefully sourced for the highest quality, our ground cinnamon is rich in antioxidants and anti-inflammatory properties. We love to add a healthy dash of it to our morning smoothie or sprinkle it over oatmeal, toast or coffee.', 'What’s in it: organic ground cinnamon.', 'What’s not in it: pesticides, additives and preservatives.', 'It’s all good: This product is certified organic, non-GMO and kosher.', 'Product of Vietnam.']","['', '$4.00', '$4.00', '$4.00', '$4.00', '$4.25']","['', '5.0 star rating\n12 Reviews']"
['Ranch Dressing'],"[""Our gourmet organic ranch dressing is a crowd-pleaser you can put on almost anything. We make ours with quality ingredients including premium buttermilk, whole egg yolks, and a select blend of herbs and spices for extra rich and creamy flavor. A classic on salads, it's also an excellent sandwich spread and an easy and convenient party dip. Our organic ranch dressing is non-GMO, kosher and gluten-free."", 'What’s in it: organic soybean oil, water, organic white distilled vinegar, organic buttermilk blend, organic sugar, salt, organic egg yolks, organic onion powder, organic apple cider vinegar, organic garlic powder, organic lemon juice concentrate, organic black pepper, organic mustard flour, organic xanthan gum, organic dill, organic parsley and mustard oil.', 'What’s not in it: pesticides or preservatives.', 'It’s all good: This product is kosher, non-GMO and gluten-free.', 'Made in California.']","['', '$3.90']","['', '4.0 star rating\n10 Reviews']"
['Balsamic Vinaigrette'],"['Not just for salads, our organic balsamic vinaigrette dressing has many versatile uses in the kitchen. We love splashing it over steaming roasted Brussels sprouts or marinating thick slices of tomato in it. We make our dressing with premium, aged balsamic vinegar for exceptional taste and quality. Our organic balsamic vinaigrette is also vegan-friendly, gluten-free, non-GMO and kosher.', 'What’s in it: organic soybean oil, water, organic balsamic vinegar, organic white distilled vinegar, organic sugar, salt, organic garlic powder, organic black pepper and xanthan gum (a thickening agent).', 'What’s not in it: pesticides or preservatives.', 'It’s all good: This product is kosher, non-GMO and gluten-free.', 'Made in California.']","['', '$3.90', '$3.90', '$3.90', '$4.25', '$9.00']","['', '5.0 star rating\n9 Reviews']"
['Italian Dressing'],"[""Our zesty organic Italian dressing will liven your next salad and so much more. Made with a blend of handpicked herbs and spices, it's a healthier version of the classic Italian dressing. Use it to marinate chicken, steak, kidney beans or chickpeas. It makes a great dip for grilled veggie skewers and adds zing to pasta and potato salads. Vegan-friendly, gluten-free, non-GMO and kosher, our organic Italian dressing is a wholesome and delicious addition to any meal."", 'What’s in it: water, organic soybean oil, organic white distilled vinegar, organic sugar, salt, organic garlic powder, organic onion powder, organic black pepper, organic dried garlic, organic red bell pepper, xanthan gum, organic oregano, organic red pepper and organic dried basil.', 'What’s not in it: pesticides or preservatives.', 'It’s all good: This product is kosher, non-GMO and gluten-free.', 'Made in California.']","['', '$3.90', '$3.90', '$3.90', '$4.25', '$9.75']","['', '5.0 star rating\n7 Reviews']"
['Balsamic Vinegar'],"['Our organic balsamic vinegar is sourced from Modena, Italy for premium quality and authentic flavor. Made using the time-honored, artisanal method of aging in oak casks to create its robust flavor, balsamic vinegar contains a host of health benefits, including lowering cholesterol, aiding in weight loss and promoting better digestion. Liven up salads, sandwiches, roasted vegetables and braised meats with its bright, tart flavor.', 'What’s in it: concentrated grape must and wine vinegar.', 'What’s not in it: pesticides, preservatives, artificial colors, sweeteners or flavors.', 'It’s all good: This product is all natural, preservative free, gluten free and non-GMO.', 'Made in Italy.']","['', '$4.50', '$9.00', '$7.50', '$4.25', '$3.50']","['', '4.7 star rating\n17 Reviews']"
['Margarita Mix'],"['Our premium margarita mix is ideal for your next cocktail (or mocktail) hour. Full of juicy citrus and sweetened with natural cane sugar, our mix delivers mouth-puckering, yet balanced, flavor. Stir, Shake, or blend with your favorite tequila, mescal, or liquor of choice. Make a virgin bebida and swap alcohol for sparkling water or kombucha. However you like to imbibe, our margarita mix will refresh and invigorate your next happy hour.', 'What’s in it: All natural lime and orange juices, cane sugar, and sea salt.', 'What’s not in it: Artificial preservatives, gluten.', 'It’s all good: This product is made with all-natural and gluten free ingredients.', 'Product of USA.']","['', '$11.00', '$8.75', '$11.00', '$8.75', '$5.25']","['', '5.0 star rating\n2 Reviews']"
['Jalapeño Bloody Mary Mix'],"['When it comes to morning cocktails, there’s nothing more classic than the bloody mary. Spicy, savory, maybe a little sour, adorned with celery, cucumbers, pickles -- however you like to dress your bloody up, our mix is a delicious, all-natural way to start. Ripe tomatoes, bright jalapeños, zippy lime juice, and savory spices; our premium bloody mary mix pairs well with any liquor you prefer -- or none at all.', 'What’s in it: All natural tomato puree, lime juice, fresh jalapeño, savory spices, sea salt.', 'What’s not in it: Artificial preservatives, gluten.', 'It’s all good: This product is made with all-natural and gluten free ingredients.', 'Product of USA.']","['', '$11.00', '$3.50', '$8.75', '$8.75', '$5.25']","['', '4.5 star rating\n2 Reviews']"
['Yellow Mustard'],"['Our organic yellow mustard is a healthier version of the classic condiment and contains no preservatives, added sugar or artificial colors. Bright, tangy and ready to be spread on sandwiches, added to vinaigrettes, and enjoyed on hot-off-the-grill hotdogs, our yellow mustard is a wholesome refrigerator staple.', 'What’s in it: organic mustard seeds, organic distilled vinegar, organic turmeric and paprika for color, organic spices.', 'What’s not in it: chemical pesticides, artificial coloring or sugar.', 'It’s all good: This product is certified organic, non-GMO and gluten free.', 'Made in California.']","['', '$2.40', '$4.00', '$4.25', '$3.00', '$2.00']","['', '4.8 star rating\n15 Reviews']"
['Mayonnaise'],"['Our cool, creamy, classically whipped organic mayonnaise is healthfully made with all-natural ingredients, including premium cage-free fresh eggs, tangy vinegar and select spices. Spread it on sandwiches, mix it into potato salads, or do as expert bakers do, and use it to create super moist, velvety cakes. Our wholesome and organic mayonnaise is a versatile, must-have staple for many crowd-pleasing dishes.', 'What’s in it: organic expeller pressed soybean oil, organic eggs, organic vinegar, organic mustard and lemon juice.', 'What’s not in it: chemical pesticides, preservatives, added sugar, or MSG.', 'It’s all good: This product is certified organic, non-GMO, and gluten-free.', 'Made in California.']","['', '$4.00']","['', '4.4 star rating\n18 Reviews']"
['Coconut Oil'],"[""Our organic extra virgin coconut oil is a premium version of the healthy kitchen and personal care essential. We cold press each batch to ensure purity, never compromising our oil's quality, taste or health benefits. Vegan-friendly and gluten-free, this organic coconut oil is excellent for baking, frying, and sautéing. In addition to its culinary uses, this versatile oil is also a natural purifier and moisturizer. Use it to condition hair, nourish skin, and keep gums clean and healthy."", 'What’s in it: organic and unrefined cold pressed coconut oil.', 'What’s not in it: processing and deodorizing agents, preservatives and artificial colors.', 'It’s all good: This product certified organic, vegan-friendly and gluten free.', 'Made in India.']","['', '$7.50', '$9.25', '$6.00', '$9.00', '$4.25']","['', '5.0 star rating\n20 Reviews']"
['Avocado Oil'],"[""Our avocado oil is 100% pure and cold-pressed without chemical processing to preserve its nutritional benefits and clean, light flavor. Rich in healthy fats and antioxidants, we especially love it for use in high-heat cooking. It makes a healthy addition to all of your frying, sautéing, baking and grilling needs. Whole 30 and keto-friendly, this versatile oil is a pantry essential with a taste you'll love."", 'What’s in it: 100% pure avocado oil.', 'What’s not in it: chemical solvents used to process oils.', 'It’s all good: This product all natural, cold-pressed and non-GMO.', 'Made in Chile, Greece & Spain.']","['', '$9.00', '$9.00', '$4.25', '$11.00', '$7.50']","['', '4.9 star rating\n22 Reviews']"
['Extra Virgin Olive Oil'],"['Our organic extra virgin olive oil is an authentic, premium version of the versatile pantry staple.  Made from a hand-selected blend of Italian olives that are cold pressed to preserve their rich flavor, our organic olive oil is delicately processed to retain the maximum nutritional content, including heart-healthy antioxidants and natural fatty acids.', 'What’s in it: certified organic cold pressed Italian olives.', 'What’s not in it: pesticides or preservatives.', 'It’s all good: This product is all natural, preservative free, gluten free and non-GMO.', 'Product of Italy.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$9.00', '$4.50', '$7.50', '$4.25', '$6.00']","['', '4.7 star rating\n24 Reviews']"
['Extra Virgin Olive Oil Spray'],"[""Our extra virgin olive oil spray is a healthy cook's secret weapon. The special can helps you spray a fine mist instead of pouring too much oil over your favorite dishes. You get the perfect portion every time, easily trimming extra fat and calories from your diet. Made with compressed air, this non-aerosol olive oil spray contains no CFCs, silicone, additives or preservatives and enables you to use every last drop of our certified organic Mediterranean blend olive oil. With pure flavor and a host of health-promoting benefits, olive oil spray is better for you than soy and canola-based cooking sprays. Use it on salads, dips, meat, seafood, grilled entrees, sauces, pizza, pasta, and much more."", 'What’s in it: organic extra virgin olive oil.', 'What’s not in it: silicone, CFCs, aerosol, fillers or soy.', 'It’s all good: This product is certified organic and contains no additives or preservatives.', 'Product of Italy, Spain and Greece.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$5.75', '$9.00', '$4.25', '$6.00', '$9.75']","['', '4.7 star rating\n25 Reviews']"
['Garlic Habanero Hot Sauce'],"['Our traditional, Louisiana-style garlic habanero hot sauce is a classic, healthy way to kick up any meal. Whether you love everything extra spicy or prefer just a hint of flavor, it packs a bold boost of heat with aged red habanero peppers and zesty garlic, for a satisfying finish to anything from salad dressings to sushi to pizza.', 'What’s in it: organic tomato purée, organic vinegar, organic sugar, organic blend of onion and spices.', 'What’s not in it: artificial colors, flavors or added sugar.', 'It’s all good: This product is all natural, preservative free and gluten free.', 'Product of Louisiana.']","['', '$3.50', '$2.00', '$7.00', '$4.25', '$9.75']","['', '4.8 star rating\n54 Reviews']"
['Parmesan Cheese'],"[""Our parmesan cheese is inspired by the traditional Italian delicacy but made with premium milk from America's heartland. We use part-skim milk, for full flavor with less fat, and age our cheese in small batches for ten months. Regarded by connoisseurs as one of the world’s most perfect foods, parmesan elevates any meal with its sharp, nutty flavor. Sprinkle this wholesome cheese over steamed vegetables, pasta, pizza or salads."", 'What’s in it: part-skim milk parmesan cheese, salt, cellulose and potassium sorbate to prevent caking and preserve flavor.', 'What’s not in it: MSG.', 'It’s all good: This product is small batch and gluten-free.', 'Product of  USA.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$4.25', '$4.25', '$9.00', '$3.50', '$7.00']","['', '4.4 star rating\n16 Reviews']"
['Tomato Basil Pasta Sauce'],"[""Our tomato basil sauce is a naturally vegan, nutritious upgrade to the everyday staple. Made in Italy for top quality, we've created a robust, authentic sauce with sun-ripened Italian tomatoes, sweet basil and premium extra virgin olive oil. Our tomato basil pasta sauce is lower in sugar than most jarred sauces, so it's a great way to preserve flavor but cut calories in your favorite pasta dishes, soups or casseroles."", 'What’s in it: pureed tomatoes, extra virgin olive oil, basil, herbs and spices and brown sugar.', 'What’s not in it: processed oils, cornstarch, artificial flavors, sweeteners or colors.', 'It’s all good: This product is vegan-friendly, preservative free, gluten free and non-GMO.', 'Made in Italy.']","['', '$4.75', '$5.00', '$4.25', '$5.75', '$4.00']","['', '4.3 star rating\n3 Reviews']"
['Pesto Sauce'],"['Our traditional Genovese-style pesto sauce is made with premium Parmigiano Reggiano and a pure blend of sunflower seed and extra virgin olive oils. Vibrantly green and herbaceous, each bite tastes of crisp garlic, sweet basil and smoothly pureed pine and cashew nuts. Our pesto sauce pairs perfectly with pasta and also makes a healthy party dip.', 'What’s in it: sunflower seed and extra virgin olive oils, basil, Parmigiano Reggiano, garlic, cashew and pine nuts.', 'What’s not in it: pesticides, preservatives, artificial colors, sweeteners or flavors.', 'It’s all good: This product is certified organic, vegetarian-friendly, gluten free and non-GMO.', 'Made in Italy.']","['', '$4.25', '$9.00', '$6.00', '$2.00', '$7.00']","['', '4.7 star rating\n63 Reviews']"
['Buffalo Sauce'],"['Our preservative-free Buffalo sauce is a healthier, dairy-free alternative to the traditionally butter laden sauce.  Fueled by the heat of cayenne pepper, this fiery, finger-licking sauce will give any meal a bold kick of flavor. Use it to make authentic pan-fried chicken wings or get creative and spice up roasted cauliflower, nutritious salads, tacos and veggie burgers.', 'What’s in it: cayenne pepper, distilled vinegar, salt, garlic powder and soybean oil.', 'What’s not in it: preservatives or dairy products.', 'It’s all good: This product is all natural, preservative free and gluten free.', 'Made in Tennessee.']","['', '$4.50', '$3.50', '$3.00', '$2.00', '$7.00']","['', '5.0 star rating\n27 Reviews']"
['Brown & Wild Rice'],"[""Convenient and good for you, our nutrient-rich, organic brown and wild rice is an excellent single serving side dish. Cook it in the microwave right in its handy pouch; it's ready to eat in just 90 seconds. Hearty and nourishing with whole grain brown and wild rice, extra virgin olive oil, and sea salt—each serving contains 7 grams of protein and 5 grams of fiber. Don't sacrifice nutrition or taste when you're short on time; this dish makes quick, wholesome meals a snap."", 'What’s in it: organic brown and wild rice, organic extra virgin olive oil and sea salt.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Germany.']","['', '$4.50', '$4.50', '$4.50', '$4.25', '$6.00']","['', '4.6 star rating\n14 Reviews']"
['Seven Grain & Lentil'],"[""Wholesome rice and lentil dishes can now be cooked quickly with our nourishing, 100% organic seven grain and lentil single-serving sides. They cook in the microwave for just 90 seconds. Made with a premium blend of long-grain rice, quinoa, wheat berries, bulgar, brown lentils, extra virgin olive oil and sea salt, they're rich in both fiber and protein and they taste great. Cooking healthy has never been easier."", 'What’s in it: a select blend of organic grains, organic extra virgin olive oil and sea salt.', 'What’s not in it: pesticides or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Germany.']","['', '$4.50', '$4.50', '$4.50', '$4.25', '$6.00']","['', '4.9 star rating\n12 Reviews']"
"['Spelt, Lentil & Brown Rice']","[""Convenient and healthy, our single-serving, organic spelt, lentil and brown rice side dishes cook in the microwave in just 90 seconds. Made with premium fiber and protein-rich beans, whole grains, and touch extra virgin olive oil and sea salt for taste, they're excellent to have on hand for quick weeknight meals or breakroom lunches."", 'What’s in it: a select blend of organic spelt, brown rice, brown lentils, organic extra virgin olive oil and sea salt.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Germany.']","['', '$4.50', '$4.50', '$4.50', '$4.25', '$2.00']","['', '4.8 star rating\n15 Reviews']"
['Apple Cinnamon Oatmeal Cups'],"['Our fast and easy organic apple cinnamon oatmeal cups are a good source of plant-based protein and fiber. Just add hot water or your favorite milk to the recyclable cup for a wholesome breakfast in minutes. Our apple cinnamon oatmeal cups are made from high-quality rolled oats, seasoned with maple brown sugar and bite-sized organic apples to create a hearty, delicious single-serving breakfast or snack that you can take anywhere.', 'What’s in it: 100% organic ingredients including quick-cooking oats, maple brown sugar seasoning, salt, cinnamon and dried apples.', 'What’s not in it: pesticides, preservatives and genetically modified ingredients.', 'It’s all good: This product is certified organic, a good source of fiber and packaged in a recyclable cup.', 'Made in Kentucky.']","['', '$8.00', '$8.00', '$7.00', '$9.75', '$6.00']","['', '4.5 star rating\n17 Reviews']"
['Chocolate Variety Pack'],"['Our chocolate variety pack has a little something for everyone on your list. Complete with milk chocolate, dark chocolate, milk chocolate with almonds, dark chocolate with coffee and dark chocolate with orange, each set makes an elegant gift and is meant for sharing. Organic, fair trade, kosher and soy-free.', 'What’s in it: 100% pure, organic dark and milk chocolate, orange oil, coffee, almonds.', 'What’s not in it: additives derived from soy products.', 'It’s all good: This product is fair trade, certified organic and kosher.', 'Made in Pennsylvania.']","['', '$25.00', '$6.00', '$2.00', '$6.25', '$3.00']","['', '4.3 star rating\n12 Reviews']"
['Chocolate Gift Box'],"['Our gift box of chocolate-covered treats is the perfect indulgence to give to friends, family, coworkers, and anyone else who craves salty-sweet delicacies. They won’t buy them for themselves, but you can.', 'What’s in it: Milk chocolate pretzels, dark chocolate pretzels, chocolate toffee popcorn, and milk chocolate toffee.', 'What’s not in it: Preservatives, refined sugars, additives.', 'It’s all good: This product is made with organic and fair trade ingredients.', 'Product of USA.']","['', '$45.00', '$5.75', '$15.00', '$25.00', '$20.00']","['', '0.0 star rating\nWrite a review']"
['Men’s Daily Multivitamin'],"[""Our men’s daily multivitamin is an intelligent approach to supplemental nutrition tailored to men's specific health needs. Our formula is designed to keep you feeling vital and balanced even when eating right, getting enough rest and exercise isn’t possible. Our daily multivitamin supplement is complete with micronutrients including calcium, zinc, B-complex for energy and vitamin C for immune system support. Free of preservatives and gluten, our multivitamins never contain artificial colors, flavors, soy or dairy. Take one daily to boost your wellness routine."", 'What’s in it: a pure and potent formula containing all the vitamins and minerals necessary to support optimal daily nutrition.', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is soy, dairy and preservative free.', 'Made in New York.']","['', '$9.00', '$4.25', '$18.00', '$6.00', '$2.00']","['', '3.8 star rating\n16 Reviews']"
['Vegan Prenatal'],"['Our 100% vegan prenatal and contains all of the essential nutrients you need when trying to conceive, during pregnancy and beyond. Our gentle effective formula helps fill key nutrition gaps at a time when diet alone might not be enough. Complete with folate, iron and B vitamins for optimal fetal development and maternal health, our vegan prenatal also includes a special blend of probiotics and enzymes to aid digestion and help maintain a well-nourished microbiome.', 'What’s in it: essential nutrition for a healthy pregnancy, including folate, vitamin B, iron and a blend of probiotics and enzymes.', 'What’s not in it: artificial colors, flavors, preservatives, soy or dairy.', 'It’s all good: This product is free of gluten and is 100% vegan.', 'Packed in New York.']","['', '$12.00', '$4.25', '$11.00', '$6.00', '$6.95']","['', '3.7 star rating\n15 Reviews']"
['Vitamin B12'],"['Get more get-up-and-go with our top quality vitamin B12 dietary supplement. Especially important for those following plant-based diets, B12 is an essential nutrient for red blood cell formation, nervous system function and cardiovascular health. With no additives, preservatives, soy, dairy or gluten, our vitamin B12 supplement contains no animal by-products and is compatible with vegetarian and vegan diets.', 'What’s in it: Vitamin B12 (as cyanocobalamin).', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is vegan-friendly, soy, dairy and preservative free.', 'Packed in New York.']","['', '$7.00', '$6.50', '$6.00', '$6.50', '$8.00']","['', '4.4 star rating\n12 Reviews']"
['Vitamin C'],"['Our all natural vitamin C supplement contains 1,000 milligrams of ascorbic acid to help supercharge your immune system and support your body’s ability to fight free radicals—the damaging molecules produced when you’re exposed to carcinogens like smoke, radiation, alcohol and even some unhealthy foods. Daily intake of vitamin C supplements helps the body form blood vessels, cartilage, muscle and collagen. Make it part of your routine to improve your overall health and wellness.', 'What’s in it: 1000 milligrams of ascorbic acid.', 'What’s not in it: artificial colors, flavors, gluten, soy and dairy.', 'It’s all good: This product is vegan-friendly and preservative-free.', 'Packed in New York.']","['', '$6.50', '$6.00', '$6.50', '$2.00', '$6.25']","['', '4.8 star rating\n5 Reviews']"
['Melatonin'],"['Our proprietary formula contains 5 milligrams of melatonin, the hormone that gently eases you to sleep, as well as a blend of calcium and phosphorus, the nutrients that aid in helping you to stay asleep all night long. Designed to restore your circadian rhythms to a balanced state, it’s an excellent supplement for jet-lagged travelers, night shift workers and new parents. Pure and potent with no additives, preservatives, soy, dairy or gluten, it’s made with our highest standards for safety and quality.', 'What’s in it: melatonin, calcium and phosphorus.', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is vegan-friendly, soy, dairy and preservative free.', 'Packed in New York.']","['', '$10.00', '$6.00', '$2.00', '$18.00', '$6.50']","['', '4.7 star rating\n15 Reviews']"
['Joint Support'],"['Our joint support supplement contains glucosamine, MSM and chondroitin, key building blocks that help the body create and maintain healthy cartilage. It also includes 500 milligrams of collagen to boost connective tissue strength and help ensure optimum mobility, flexibility and support. Taken daily, these joint support supplements may help reduce the symptoms caused by arthritis. Made with the purest ingredients, our supplements are free of gluten, soy and dairy and never include artificial colors, flavors or sweeteners.', 'What’s in it: glucosamine sulfate sodium salt, MSM (methylsulfonylmethane), type II chicken collagen and chondroitin sulfate.', 'What’s not in it: artificial colors, flavors, dairy or soy.', 'It’s all good: This product is free of gluten and preservatives.', 'Packed in New York.']","['', '$10.00', '$18.00', '$6.50', '$9.00', '$8.00']","['', '4.7 star rating\n11 Reviews']"
['Magnesium'],"['Our magnesium supplement contains 400 milligrams of pure magnesium, plus calcium and phosphorus for better absorption. Responsible for a host of vital processes in the body, magnesium is important for energy creation, protein formation, gene maintenance, muscle movements and nervous system regulation. Excellent for general wellness, our magnesium supplement may also help alleviate constipation, aid in the digestive process, relieve anxiety, relax muscles and soothe migraine headaches.', 'What’s in it: magnesium, calcium and phosphorus.', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is vegan-friendly, soy, dairy and preservative free.', 'Packed in New York.']","['', '$6.50', '$6.50', '$18.00', '$6.00', '$2.00']","['', '4.4 star rating\n10 Reviews']"
"['Hair, Skin, & Nails']","['Beauty comes from within. Our hair, skin and nail supplement has everything you need to nourish your body from the inside out. Featuring a pure and potent formula of vitamins, minerals and free-radical-fighting antioxidants, each tablet contains vitamin B to boost metabolism, biotin for stronger, healthier hair and nails, vitamins C and E to make your skin glow, and vitamin A for all-over wellness.', 'What’s in it: a powerful formula to support hair, skin and nails, including biotin, folate, zinc and vitamins A, B, C, D and E.', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is soy, dairy and preservative free.', 'Packed in New York.']","['', '$8.00', '$6.00', '$18.00', '$2.00', '$9.00']","['', '4.6 star rating\n19 Reviews']"
['Probiotic'],"['Gut health is a key element of overall wellness. Our proprietary probiotic supplement contains key strains of good bacteria that support balanced intestinal flora and general care for your microbiome. Recent studies also suggest probiotic supplements may promote healthy weight management, seasonal allergy support, and immune function. With no additives, preservatives, soy, dairy or gluten, our probiotics are pure made with the highest standards for safety and quality.', 'What’s in it: a blend of yeasts and live microorganisms designed for optimal intestinal health.', 'What’s not in it: artificial colors, flavors or gluten.', 'It’s all good: This product is soy, dairy and preservative free.', 'Packed in New York.']","['', '$18.00', '$6.50', '$6.00', '$9.00', '$2.00']","['', '4.9 star rating\n22 Reviews']"
